Entity1,Entity2,y_true,ChatGPT40-mini_baseline_y_pred,WebRag_y_pred
"Title: Mavic 2 Enterprise（DUAL) Universal Edition (US & Canada) (SP) Price: 3.35E3 USD Description: DJI Mavic 2 Enterprise DualBuilt upon the Mavic 2 flight platform, the Mavic 2 Enterprise Dual from DJI is an advanced, enterprise-level drone solution for demanding applications. With the addition of a FLIR thermal imaging sensor, the Enterprise Dual can provide even greater capabilities during the night and in challenging daytime conditions. Whether you need an eye in the sky for search and rescue, policing and firefighting support, or for inspections of vital infrastructure, the Mavic 2 Enterprise Dual is designed to be a compact solution that's easily deployable. To help with these tasks, the Mavic 2 Enterprise Dual features a top extended port for mounting helpful modular accessories. You also get 24GB of onboard storage to capture all of the vital data you need when in the field.The Mavic 2 Enterprise Dual features a 24mm camera with a 1 2.3\"" 12MP sensor and FLIR thermal imaging sensor. Together they can capture up to UHD 4K resolution video at 30 fps, or thermal imaging images and temperature data. The low-drag aerodynamic body design can achieve speeds of up to 44.7 mph, and the four-cell LiPo battery provides up to 31 minutes of flight time. The Mavic 2 Enterprise Dual also supports the same OcuSync 2.0 video transmission system.OcuSync 2.0 video transmission technology is engineered to provide a stable feed from up to 5 miles away in Full HD 1080p quality, letting you deal with situations in real time without having to be in harm's way. The Mavic 2 Enterprise Dual also features omnidirectional obstacle sensing and avoidance that can be crucial when navigating around sensitive equipment or in rapidly changing emergency scenarios. While navigating the ground, DJI AirSense is included to help avoid hazards in the air. These and a myriad of other features help make for a dependable aerial solution to extend your data gathering capabilities.FLIR Thermal SensorWith the addition of a FLIR thermal sensor side-by-side with the 4K imaging sensor, you can utilize the Enterprise Dual in a variety of scenarios that the Mavic 2 Pro, Zoom, or Enterprise can't handle. The sensor lets you fly by heat signature, allowing for night flying and the avoidance of visual obstacles, such as smoke or fog.Modular Accessory Port with AccessoriesAs if having a fast-moving, 4K-recording, aerial assistant wasn't helpful enough, the Mavic 2 Enterprise expands your ability to help people in need with the inclusion of three modular accessories. These accessories are designed to mount securely to the top of the Mavic 2 Enterprise's extended port. During critical missions in the field, you can use the following: M2E Spotlight: Dual lamps help to spotlight and illuminate the area, helping both people who need to leave an area, and the first responders rushing in to help.M2E Speaker: A loudspeaker that lets you communicate with people on the scene. You can speak in real-time with your voice, or you can use pre-recorded messages in the DJI Pilot app. The loudspeaker can project audio at 100 dB. The 100 dB audio intensity has a range of 3.3'. General communication can vary from 66' to 131', but specific distances will vary based on ambient noise.M2E Beacon: This flashing beacon makes it easier for other pilots and personnel to spot the Mavic 2 Enterprise from a distance during night missions.Password-Controlled DataThe 24GB of built-in storage can possibly contain footage that might range from emergency incidents to critical infrastructure inspections. All of which can be sensitive in nature and should be kept secure from prying eyes and the possibility of being leaked to unauthorized individuals. DJI has recognized the need for data protection and has equipped the Mavic 2 Enterprise with password security in order to gain access to both the drone and the data it holds.Omnidirectional Obstacle SensingTo keep your Mavic 2 Enterprise safe and your footage pristine, DJI has covered all sides of the Mavic 2 with obstacle sensors. The array is comprised of eight high-resolution vision and two infrared sensors, and can detect the following: Forward Sensor: Measurement range of 1.6 to 65.6', and a detectable range of 65.6 to 131.2'. The Mavic 2 is designed to safely stop when obstacles are detected while flying at up to 31.3 mph.Downward Sensor: Measurement range of 1.6 to 36.1' and a detectable range of 36.1 to 72.2'.Left and Right Sensors: Measurement range of 1.6 to 32.8', with a horizontal vertical FOV of 80?ø 65?ø. The Mavic 2 is designed to safely stop when obstacles are detected while flying at up to 17.9 mph.Backward Sensor: Measurement range of 1.6 to 52.5' and a detectable range of 52.5 to 105'. The Mavic 2 has a horizontal vertical FOV of 60?ø 77?ø, and is designed to safely stop when obstacles are detected while flying at up to 27 mph.Upward Sensor: Measurement range of 0.3 to 26.2'.DJI AirSenseWith omnidirectional object avoidance, the Mavic 2 Enterprise is engineered to avoid hazards on all sides within its relative immediate area, but with AirSense, you get instant real-time positioning alerts of nearby manned aircraft as well.GPS TimestampingAll images can be GPS timestamped with the time and date that the images were taken in order to provide industrial applications with accurate data if needed.Self-Heating BatteryThe Mavic 2 Enterprise supports self-heating batteries, which allow you to properly operate the Mavic 2 Enterprise in sub-zero climates.OcuSync 2.0 Video TransmissionThe OcuSync 2.0 system is designed to provide you with a stable, high-quality video feed. DJI has engineered OcuSync 2.0 to deliver 1080p feeds to your controller from up to 5 miles away. From that distance, DJI helps keep things streaming smoothly with dual-band, real-time autoswitching between 2.4 and 5.8 GHz bands. Footage is downloaded at up to 40 Mb s, and latency can be as low as 120 ms.Discreet ModeWhen stealth and uninterrupted flight are essential, use Discreet Mode to shut down all of the LED lights on the Mavic 2 Enterprise.DJI Pilot and FlightHub AppsThe Mavic 2 Enterprise Dual supports both DJI Pilot, which is a robust app that gives you full control over the drone's features, and DJI FlightHub, an app that lets you manage operations for the drone and the rest of your aerial fleet. With the addition of the FLIR thermal imaging sensor, the Enterprise Dual enables the following additional display modes within the DJI Pilot app: FLIR MSX: Combines data from both sensors in real time. This is designed to help enhance visual details and let pilots identify critical information that may have otherwise been invisible to the naked eye.Spot Meter: Shows the average temperature of an object. This is designed to help better locate hard-to-find targets, or stay clear of potentially hazardous substances.Area Measurement: Displays the average, lowest, and highest temperatures in an area and their corresponding locations. This is designed to help inspectors and other professionals on the ground to better assess their surroundings, and then quickly identify problem objects.Isotherm: This allows pilots to search for specific temperature ranges using a custom color palette, and gives you the option of creating custom profiles. The ability has the potential of helping groups, such as firefighters, to find hot spots or locate individuals for rescue.DJI Enterprise Shield Basic Protection Plan for Mavic 2 Enterprise DualEnjoy peace of mind with the Enterprise Shield Basic Protection Plan for Mavic 2 Enterprise Dual from DJI. The Mavic 2 Enterprise Dual is not only a considerable investment, but it is likely an integral tool for your business or occupation that you can't be without for extended periods of time. This protection plan from DJI is designed to replace your Mavic 2 Enterprise Dual in case of accidental damage. DJI charges a fee per replacement and you get up to two replacements per year. The first replacement is $249, and $289 for the second. Each replacement is shipped free via local freight, and below are the types of damage that are covered by this plan. Please note that this covers everything except the Zenmuse X4S, X5S, or Z30 gimbal. A separate plan must be purchased to cover that.Types of Damage CoveredWith Enterprise Shield Basic, DJI will replace your Mavic 2 Enterprise Dual due to any one of the following causes: User Pilot ErrorSignal InterferenceCollisionWater DamageDrop DamageIn the BoxDJI Mavic 2 Enterprise DualRemote ControllerSpeaker ModuleSpotlight ModuleBeacon ModuleSelf-Heating BatteryHard-Shell CaseBattery Charger3 x Pair of PropellersPower CableUSB Type-C CableUSB AdapterExtra Pair of Control SticksExtended Port CoverLightning RC CableMicro-USB RC CableUSB Type-C RC CableLimited 1-Year Warranty (Main Controller, Remote Controller, Charger, M2E Spotlight, M2E Speaker, and M2E Beacon)Limited 6-Month Warranty (Gimbal and Camera, Vision Positioning System, Propulsion System (excluding propellers), Battery, and Battery Charging Hub)","Title: DJI Mavic 2 Enterprise Dual Price: 999999 EUR Description: Mavic 2 Enterprise Dual - 4 Rotoren - 12 MP - 3840 x 2160 Pixel - 0,899 kg - 3850 mAh - Schwarz - Grau",0,1,1
Title: Samsung Galaxy A51 128 GB   prism white   (dualsim),Title: Samsung A515 Galaxy A51 Dual Sim (black) -128 GB - EU,0,1,1
"Title: Omega Seamaster 300 Men's Brown Leather Strap Watch Price: 5000 GBP Description: From the Seamaster 300 collection, this elegant timepiece by iconic brand Omega is a streamlined update on the original model. Crafted in sleek stainless steel with a classic brown leather strap, black dial, tachymeter bezel, distinctive indices and classic branding, this unique watch also features Omega's prestigious Master Co-Axial Movement.",Title: AAA Replica Omega Seamaster 300 Master Co-Axial 41mm Mens Watch 233.32.41.21.01.002 Description: AAA Replica Omega Seamaster 300 Master Co-Axial 41mm Mens Watch 233.32.41.21.01.002 for sale from China with good prices.,1,0,0
"Title: Remo Ambassador Coated 10in Drum Head Price: 14.99 GBP Description: The Coated Ambassador heads are medium-weight heads made with a coated single-ply 10-mil Mylar film to produce a warm open, bright, and resonant sound with a warm attack. Coated Ambassador heads are the standard of the industry for both live and recording situations.Available in sizes from 8in - 24in","Title: Remo Ambassador Coated Drum Heads Price: 1.375E1 GBP Description: The Ambassador Coated is the most popular Drumhead in the world, featuring the perfect combination of warm, open tones with bright attack and controlled sustain. Constructed with 1-ply 10-mil Coated film, AmbassadorCoated Drumheads are the industry standard for all applications. Available in sizes 6\"" - 40\"".SPECIFICATIONIdeal for Tom, Bass and Snare batter applicationsAvailable in sizes 6\"" - 40\""1-ply 10-mil Coated FilmThe worlds most popular 1-ply Coated DrumheadProvides bright attack and controlled sustain",0,1,1
"Title: OPTIMUM NUTRITION GOLD STANDARD 100% WHEY ROCKY ROAD 5 LBS (2,273 G) Price: 89.66 USD Description: Optimum Nutrition100% Whey Protein - Gold Standard Rocky Road - 5 lbs is a great-tasting whey protein that uses Whey Protein Isolates, the purest and most expensive form of whey protein. It also contains HYDROWHEY whey peptides for quick digestion and utilization. This premium protein supplement has a fast-acting formula that contains over 5 grams of BCAAs and 4 grams of Glutamine & Precursors. It is specially designed to deliver maximum results in terms of muscle growth and repair.Optimum Nutrition100% Whey Protein - Gold Standard Rocky Road - 5 lbsunlike other whey protein powders, is instantized and can be easily mixed with a spoon. It also comes in a wide variety of flavors that are sure to tickle your taste buds.","Title: Optimum Nutrition Gold Standard 100% Whey 5 lbs 73 Servings FREE SHIPPING Price: 59.99 USD Description: Optimum NutritionGold Standard 100% Whey 5 lbsWhey Protein Isolates (WPI) are the purest form of whey protein that currently exists. WPIs are costly to use, but the rate among the best proteins that money can buy. That's why they're the first ingredient you read on the Gold Standard 100% Whey label. By using WPI as the primary ingredient along with premium ultra-filtered whey protein concentrate (WPC), we're able to pack 24 grams of protein into every serving. ON's attention to detail also extends to mixability. This superior quality powder has been instant to mix easily using a shaker cup or just a glass and spoon. There's no doubt that this is the standard by which all other whey proteins are measured.Whey Protein Isolate (WPI) Main IngredientWhey Protein Microfractions from Whey Protein Isolates & Ultra-Filtered Whey Protein ConcentrateOver 4 Grams of Glutamine & Glutamic Acid in Each ServingMore Than 5 Grams of the Naturally Occurring Branched Chain Amino Acids (BCAAs) Leucine, Isoleucine, and Valine in Each ServingThe \""Gold Standard\"" for Protein Quality",0,1,0
Brand: Skouts Honor Title: Skout D Shmpo Hnysckl 16oz Price: 19.99 USD Description: Skout'S Honor Dog Shampoo Honeysuckle 16oz,"Title: Skout's Honor Probiotic Shampoo Honeysuckle Price: 1.999E1 USD Description: Designed to support your pet's natural defenses against shedding, itching, dryness, hot spots and odor - for a naturally-balanced and healthier-looking skin and coat.NET WT. 16FLUID OZ (473ML)",1,0,1
"Title: 22.5in Performer (No Gas Start) (Black) Price: 369.00 CAD Description: The Performer gives you the prep space you need, as well as the fantastic charcoal experience that you expect from the Weber brand. The removable, high-capacity ash catcher makes it easier to clean and maintain your BBQ. This no-fuss model delivers big - you won’t be disappointed.",Title: PERFORMER® PREMIUM CHARCOAL GRILL - 22 INCH BLACK Price: 399.99 USD,0,0,0
Brand: Ray-Ban Title: Ray-Ban Aviator Large Metal RB3025 001-51 55-14 Price: 142.00 CHF Description: Beschreibung,"Brand: Ray-Ban Title: Ray-Ban Original Aviator Sunglasses (RB3025) Gold Shiny Pink Metal - Non-Polarized - 58mm Price: 168.00 USD Description: This is the style that started it all. The original Ray-Ban metal aviator with lenses that keep undesirable light from reaching your eyes. Ray-Ban consistently combines great styling with exceptional quality, performance and comfort in size 58mm.Non-polarized Lens. Lens: 58mm   Bridge: 14mm   Arm: 135. Frame: Metal. Lens: Glass,GLASS.",0,0,0
Title: Eliminator Grid Trail 2Bliss Ready 29-inch Price: 79.99 CAD Description: The Eliminator GRID TRAIL 2Bliss Ready tire features a new generation of tread that combines an aggressive block design with a well-balanced tread pattern. Its transition knobs help bridge the...,"Brand: SPECIALIZED Title: ELIMINATOR GRID TRAIL 2BLISS READY 29X2.6 Price: 85.00 AUD Description: The Eliminator GRID TRAIL 2Bliss Ready tire features a new generation of tread that combines an aggressive block design with a well-balanced tread pattern. Its transition knobs help bridge the traditional channel between center and shoulder knobs, making the Eliminator perfect for enduro where versatility is key. The Eliminator still has the bite of a DH tire, but also brings the manners to handle well on hardpacked trails. These characteristics also work well for trail e-bikes, too—combining the bite needed to stay in control on the trail with neutral handling on fire roads. Our new GRID TRAIL casing is stiffer, delivering better handling at lower pressures—all while increasing pinch flat protection by 15% and puncture protection by 30%.E-Bike ReadyCasing: Additional bead to bead protection for exceptional durability, plus sidewall stiffness stability.Bead: FoldableButyl wrapped bead = 2Bliss ReadyCompound: GRIPTON®27.5 x 2.3\"", psi 25-50, approximate weight 830g27.5 x 2.6\"", psi 20-40, approximate weight 850g29 x 2.3\"", psi 25-50, approximate weight 890g29 x 2.6\"", psi 20-40, approximate weight 930g",1,1,0
"Title: Asus ROG Balteus Qi Wireless Charging Gaming Mouse Pad Price: 199 AUD Description: WIRELESS POWER AT YOUR FINGERTIPSROG Balteus Qi is a gaming mouse pad that brings the convenience of Qi wireless charging to the desktop. Its large, portrait-oriented surface offers ample room for playing in comfort while powering up compatible devices, and its micro-textured finish is optimized for ultrafast tracking. Featuring 15 individually customizable Aura Sync RGB lighting zones, get ready to play your way, your style.Key FeaturesQi Wireless ChargingPut your Qi-compatible device on the charging zone, sit back, and enjoy the convenience of wireless charging right on the desktop. A built-in LED status indicator pulsates when the juice is flowing to let you know that your device is charging.15-Zone Aura Sync LightingWith 15 individually customizable RGB lighting zones, ROG Balteus Qi is ready to illuminate your desktop with dynamic colors and synchronize with existing Aura Sync gear for exciting lighting possibilities. There's even an on-pad button to adjust effects or brightness on the fly, so you can plug in and game in style.Gaming-Optimized Portrait SurfaceROG Balteus Qi has a large 320 x 370mm portrait surface, so there's plenty of room for comfortable mouse maneuvering – even when charging a compatible device. The pad's performance hard surface is micro-textured for ultrafast tracking and optimized to deliver deadly accuracy, regardless of the sensor or settings. Connectivity is intuitively placed at the top-left to keep the cables out of the way.USB PassthroughWith a built-in USB 2.0 passthrough port, ROG Balteus Qi lets you conveniently connect your gaming mouse or other devices.Stylish Nonslip Rubber BaseA nonslip rubber base, emblazoned with the ROG cybertext design, keeps ROG Balteus Qi firmly anchored during heated gaming sessions.","Title: ASUS ROG Balteus Gaming Musematte Price: 499.00 DKK Description: large, RGB, optimalisert for presis og hurtig gameplay, USB 2.0 passthrough",0,1,1
