Entity1,Entity2,GPT_only_response,GPT_Travily_response,y_true,ChatGPT40-mini_baseline_y_pred,WebRag_y_pred
" Title: Remo Ambassador Coated 10in Drum Head  Price: 14.99 GBP  Description: The Coated Ambassador heads are medium-weight heads made with a coated single-ply 10-mil Mylar film to produce a warm open, bright, and resonant sound with a warm attack. Coated Ambassador heads are the standard of the industry for both live and recording situations.Available in sizes from 8in - 24in"," Title: REMO BA011000 Ambassador Coated Drumhead, 10\""  Price: 14.99 USD  Description: REMO BA011000 Ambassador Coated Drumhead, 10\""The Ambassador Coated is the most popular drumhead in the world, featuring the perfect combination of warm, open tones with bright attack and controlled sustain. Constructed with 1-ply 10-mil Coated film, Ambassador Coated drumheads are the industry standard for all applications. Available in sizes 6\"" - 40\"".Available at Ken Stanton Music","('Yes, 95%',)","('Yes, 95%',)",0,1,1
Brand: Park Tool  Title: Park Tool BBT-79 Bottom Bracket Tool - Tool  Price: 28.95 USD,Brand: Park Tool  Title: Park Tool BBT-49.2 Bottom Bracket Tool - Tool  Price: 25.95 USD,"('No, 90%',)","('No, 95% sure.',)",0,0,0
" Title: 30\"" KitchenAid 5-Burner Gas Cooktop with Griddle - KCGS950ESS  Price: 1945 CND  Description: This 30-inch gas cooktop features the exclusive Even-Heat™ Torch Burner with a flame that evenly covers the bottom of cookware to ensure even heating. In addition to the exceptional performance, the cooktop has an enhanced design that includes the CookShield Finish to help protect the cooking surface, and lighted knobs that are a stylish way to let you know the cooktop is on.10K BTU Even-Heat™ Torch BurnerFeatures an exclusive design that provides a small flame for delicate simmering and a larger one that distributes high heat across the whole pan for more even cooking.17K BTU Professional Dual Ring BurnerAllows you to go from one small flame for precise simmering to a dual flame for powerful boiling, all on the same burner.CookShield FinishProtects the cooktop from stains that may occur with high temperature cooking. The permanent finish makes it easy to wipe clean without harsh chemicals so it looks clean, bright and beautiful even longer.Lighted KnobsDeliver a beautiful accent with pleasant LED lights that let you know when the burner is in use.6K BTU Even-Heat™ Simmer BurnerA diffuser plate allows more control of the flame at the lowest setting, for more precise simmering and melting.Electronic Ignition and Automatic ReignitionLights burners with an electric spark instead of a pilot light. For more reliable performance, burners are relit if the flame is blown out.Full-Width Cast-Iron GratesEnhances the beautiful look of the cooktop and allow easy movement of cookware around the entire cooking surface.LP Conversion Kit IncludedAllows you to convert the cooktop so it can be used with LP gas.",Brand: Elite Home Store  Title: 5-Burner Gas Cooktop with Griddle  Price: 0.0 CAD  Description: Culinary delights 30-inch cooktop features full-width cast-iron grates that make it easy to pr...,"('No, 85%',)","('No, 85%',)",1,0,0
Brand: Canon  Title: Canon EF-M 11-22mm F4-5.6 IS M Mount Lens  Price: 495 AUD  Description: Canon EF-M 11-22mm F4-5.6 IS M Mount Lens,Brand: Canon  Title: Canon EF-M 11-22   4.0-5.6 IS STM  Price: 355.00 EUR,"('No, I am 80% certain.',)","('Yes, 95%',)",1,0,1
 Title: Skouts: Pet Shampoo & Conditioner Unscented  Price: 19.99 USD,Brand: SKOUTS HONOR  Title: SKOUTS HONOR SKOUT'S HONOR SHAM COND 16OZ  Price: 20.99 USD,"('Yes, 85%',)","('Yes, I am 90% certain.',)",0,1,1
" Title: Gas on Steel Cooktop, 90cm, Flush Fit  Description: Designed to fit flush into your kitchen benchtop, this large cooktop creates a seamless look and easy cleaning.", Title: Neff T29DS69N0 90cm Gas Hob  Price: 475.02 GBP  Description: Neff T29DS69N0 90cm Gas Hob Stainless Steel,"('No, 70%',)","('No, 75%',)",0,0,0
"Brand: Nikon  Title: Nikkor AF-S 105mm f 2.8 G IF-ED VR Micro  Price: 854.1 EUR  Description: Nikkor AF-S 105mm f 2.8 G IF-ED VR MicroThe Nikkor AF-S VR 105 f 2.8G IF-ED VR Micro brings the benefits of vibration reduction (VR) to the domain of Macro photography. It offers high-resolution, high-optical performance for both digital and 35mm film format SLR cameras. This lens incorporates Nikon’s second-generation vibration reduction system (VR II) that allows flexible hand-held shooting by stabilizing the image to the equivalent stability of a shutter speed that is 4 stops faster when compared with a conventional lens (as determined by Nikon performance test). The SWM (Silent Wave Motor) and IF (Internal Focusing) ensure quiet autofocusing with quick and convenient switching between autofocus and manual operation. Optical performance is enhanced by an ED (Extra-low Dispersion) glass element that minimizes chromatic aberration, and Nano Crystal Coat which drastically reduces flare, enabling finely defined, clear images.FeaturesThe world's first macro lens equipped with VR.VR II function offers the equivalent stability of a shutter speed that is 4 stops faster.SWM (Silent Wave Motor) enables quiet autofocusing with quick and convenient switching between autofocus and manual operation.An ED glass element minimizes chromatic aberration.Nano Crystal Coat drastically reduces flare ensuring finely detailed, clear images.IF (Internal Focusing) design for fixed lens length and non-rotating front element allows the use of circular polarizing filters and lens-mounted flash accessories.Focus options - Automatic with manual override and Manual only.9-blade rounded diaphragm makes out-of-focus elements blend together smoothly for natural-looking backgrounds.62 mm diameter filter attachment (non-rotating).Package Contents105mm f2.8 AF-SLens case CL-1020Lens hood HB-38Lens cap LC-62Lens cap LF-1GeneralSKUNI10528IFEDNameNikkor AF-S 105mm f 2.8 G IF-ED VR MicroEAN0018208021604MPNJAA630DBSpecificationsGuaranteeCarefree enjoyment - 2 years warranty!Lens TypePrime LensSuitable forNikon DSLR cameraMaximum Aperturef2.8Optical StabilizedYesType of useMacro,PortraitWeight0,72 kgFilter size62mmSuitable for Full-FrameYesPerformanceCompatibilityNikon SLRCamera brands compatibilityNikonUltrasonic motor (USM)JaAuto focusYesManual focus-Compatible productsNikonLens systemComponent forSLRLens structure (elements groups)14 12Lens typeMacrolensMinimum aperture number2,8Closest focusing distance0.31 mLens mount interfaceNikon FMaximum aperture number2,8Image stabilizerJaNumber of diaphragm blades9Focus adjustmentAutomatisch handmatigDiagonal angle of view (max)23°Fixed focal length10,5 cmInternal focus (IF)YesDiagonal angle of view (min)15°Weight & dimensionsDiameter8.3 cmFilter size6,2 cmLength11.6 cmWeight720 gOther featuresDimensions (WxDxH)83 x 116 x 83 mmDesignColour of productZwartMounting typeBajonetdecorateTable('product-attribute-specs-table');Event.observe(window, 'load', function() {var table = $('product-attribute-specs-table');var specs = table.select('.spec');function removeActive(){table.select('.title a.active, .title span.active[data-href]').each(function(title,i){title.removeClassName('active');});}function activateMenu(title, table){if(!title.hasClassName('active')) {if (title.hasAttribute('href')) {table.select('.' + title.readAttribute('href').substr(1)).invoke('show');}if (title.hasAttribute('data-href')) {table.select('.' + title.readAttribute('data-href').substr(1)).invoke('show');}}title.addClassName('active')}table.select('.title a, .title span[data-href]').each(function(title,i){title.observe('click',function(e){e.preventDefault();specs.invoke('hide');removeActive();activateMenu(title, table);});if (i==0) {activateMenu(title, table);}});});"," Title: Nikon AF-S 24-70mm f2.8E ED VR  Price: 3,519.00 AUD  Description: Fast f 2.8 constant aperture with an electromagnetic diaphragm Sensational image quality and sharpness with virtually no distortion 4 stops of Vibration Reduction for handheld and low-light shooting Nonstick glass makes it easier to wipe off water, dirt and smudges Evolution of Nikon's legendary 24-70mm workhorseMeet your new must-have lens, the evolution of a legendary workhorse. The AF-S NIKKOR 24-70mm f 2.8E ED VR improves upon nearly every aspect of its acclaimed predecessor—sharpness, speed, consistency, control and durability plus Vibration Reduction image stabilization technology—and the results are stunning. Pair it with a Nikon full-frame high-resolution DSLR, and achieve new levels of sharpness and clarity. From studio work to field assignments, environmental to events, stills to HD video, when chasing the decisive moment, you'll always know which lens to grab.Optical precision to the edge of the frameA first for NIKKOR lenses, a new Aspherical Extra-Low Dispersion (ASP ED) element is paired with traditional AS, ED and HRI elements for a thrilling new level of optical precision. Photos and videos take on a beautiful balance of sharpness and soft blur effects, virtually free of flare, ghosting, coma, chromatic or spherical aberration, even at the far edges of the frame. For those who thrive on image quality, the AF-S NIKKOR 24-70mm f 2.8E ED VR delivers.Versatility, speed and durability24-70mm is the sweet spot of the zoom range for many photographers, great for everything from landscapes and studio work to weddings and press events. The f 2.8 constant aperture allows for faster shutter speeds to freeze fast action, renders a beautiful bokeh blur and performs brilliantly in low light. Add an electromagnetic diaphragm for fast auto-exposure control plus the protection of Nikon's fluorine coat on the front and rear glass, and you've got the ultimate workhorse for nearly any situation.v4.0 stops of Vibration Reduction*To complete the evolution, the AF-S NIKKOR 24-70mm f 2.8E ED VR also includes Nikon's Vibration Reduction image stabilization technology. It reduces camera shake and vibration up to ~4.0 stops*. Capture sharp, steady handheld stills and HD videos, and shoot at slower shutter speeds in low-light situations without sacrificing sharpness. Versatility, enhanced.","('No, 85%',)","('No, I am 95% certain.',)",0,0,0
" Title: Garmin Forerunner 10 15 Replacement Band Violet - Small  Price: 25.0 AUD  Description: If its time to replace your Garmin Forerunner 15 wrist band, this is for you. This adjustable and comfortable band will quickly get you back on track.Please note this wrist band is suitable for the Garmin Forerunner 10 Black Silver and Forerunner 15 Teal White, Violet White and Black Green only. Please see the large black band for the Forerunner 10 Black Red and Forerunner 15 Black Blue and Red Black.", Title: Garmin Small wrist band violet  Price: 29.95 NZD  Description: Garmin Small wrist band violet,"('No, 70%',)","('Yes, 95%',)",1,0,1
 Title: Samsung Galaxy A51 128 GB   prism white   (dualsim)," Title: Samsung Galaxy A51 4GB 128GB 6.5″ Azul  Price: 299 EUR  Description: Octa Core, 4GB, 128GB, 6.5"", 48 + 12 + 5 + 5 MP, 32 MP, NFC","('Yes, 95%',)","('Yes, 90%',)",0,1,1
"Brand: Asus  Title: ASUS ZenScreen 15.6\"" FHD IPS, USBC, Flicker Free, Blue Light Filter, Anti Glare Portable Screen (MB1  Price: 209.988 GBP  Description: Portable Monitor, USB-C connection, Blue Light Filter to pretect your eyes, Slim Design, Lightweight, Grey in Colour, IPS Panel","Brand: Asus  Title: ASUS LCD 15.6\"" MB16AHP 1920x1080 ZenScreen Go USB Type-C Portable IPS 4h batt Micro-HDMI Foldablecase Auto-Rotate REPRO  Price: 11025 Kč  Description: ASUS MT ZenScreen Go MB16AHP 15.6\"" USB Type-C Portable Monitor, FHD (1920x1080), IPS, up to 4 hours battery, Micro-HDMI, Foldable Smart case, Auto-Rotate https:  www.asus.com Monitors ZenScreen-MB16AHP  DisplayPanel Size:Wide Screen 15.6\""(39.6cm) 16:9Panel Type :IPSTrue Resolution :1920x1080Display Viewing Area(HxV) :344.16 x 193.59 mmDisplay Surface :Non-glarePixel Pitch :0.179 mmBrightness(Max) :250 cd ?Contrast Ratio (Max) :700:1Flicker freeVideo FeatureSPLENDID Video Preset Modes :8 Modes (sRGB Mode Scenery Mode Theater Mode Standard Mode Night View Mode Game Mode Reading Mode Darkroom Mode)QuickFit (modes) :Yes (Alignment Grid Photo Modes)GamePlus(modes) :Yes (Crosshair Timer)Low Blue Light :YesHDCP support :YesAuto-rotate :YesDisplay WidgetAudio FeaturesStereo Speakers :1W x 2 Stereo RMSConvenient Hotkeyinput deviceI O PortsSignal Input :USB Type-C , Micro HDMIPower ConsumptionPower Consumption(Typical):","('Yes, 85%',)","('Yes, 85%',)",0,1,1
 Title: WS-C3560X-48T-S For Sale | Low Price | New In Box  Price: 3397.5 USD  Description: WS-C3560X-48T-S: Cisco Catalyst 3560X-48T Switch Layer 3 - 48 x 10 100 1000 Ethernet Ports - Data IP Base - Managed," Title: RAM Tab-Tite™ Cradle for 7-8\"" Tablets in a heavy duty case  Price: 4.595E1 AUD  Description: The RAM® Tab-Tite™ spring loaded, quick release cradle offers a secure fit with easy access to the mounted tablet. The interchangeable cup ends are designed specifically for the Samsung Galaxy Tab 4 8.0 and Tab S 8.4 with an Otterbox Defender case. The spring loaded design makes it easy to insert and remove your tablet, along with keeping it secure in mobile applications. The custom end cups are designed to optimize the functionality of your tablet, enabling access to all ports and tablet functions.The included back plate is interchangeable with various size support cups, making it compatible with numerous tablet models. New detachable support cups are the only components needed for purchase, attach to the back plate for support of your new tablet. Included is a set of four nuts and bolts to connect the cradle to any RAM components or mounts that contain the universal AMPs hole pattern.For off-road environments and extreme use, we recommended the use of a tether to assist in retaining your device. The Tab-Tite™ cradle is compatible with any tablet that will fit the dimensions listed in the specifications tab. It is important to verify the dimensions of your tablet when determining the overall size.SpecificationsCradle Dimensions:Length: 8.32\"" to 10.92\""Width: 4.43\"" to 5.3\""Depth: 0.13\"" to 0.62\""Support cups are designed to offer access to ports and tablet functionsModular design makes upgrading to a new tablet simple and cost effectiveDual-spring loaded tension provides secure support for your tabletEasy, quick release of your tablet for on-the-go applicationsVersatility of cradle allows for attachment to many RAM mounting solutionsMaterial: High Strength CompositeAccessoriesCompatibilitySamsung Galaxy Tab 4 8.0 with Otterbox Defender CaseSamsung Galaxy Tab S 8.4 with Otterbox Defender CaseSamsung Galaxy Tab E 8.0 with Verizon Rugged CaseThe Tab-Tite™ cradle is also compatible with any tablet that will fit the dimensions in the specifications tab. It is important to verify the dimensions of your tablet when determining the overall size.Related ItemsNotesThe \""U\"" in the part number reflects product packaged in poly bag.Instructions Tab-Tite Assembly Guide Tab-Tite™ Assembly VideosWarranty RAM Warranty","('No, 100%',)","('No, 99%',)",0,0,0
